,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_temp,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,average_cadence,average_watts,weighted_average_watts,kilojoules,max_watts
67,2,"{'id': 27541670, 'resource_state': 1}",Actividad vespertina,0.0,888,888,0.0,Workout,,3282202463,garmin_push_4766605663,3508654445,2020-04-10T23:34:27Z,2020-04-10T18:34:27Z,(GMT-06:00) America/Mexico_City,-18000.0,,,,,,,,0,0,0,1,0,"{'id': 'a3282202463', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,followers_only,False,,False,3508654445,0.0,0.0,32.0,,True,145.9,161.0,False,True,2025.2,1989.0,0,0,False,,,,,
68,2,"{'id': 27541670, 'resource_state': 1}",Actividad vespertina,0.0,779,779,0.0,Workout,,3282201722,garmin_push_4766604898,3508653650,2020-04-10T00:12:23Z,2020-04-09T19:12:23Z,(GMT-06:00) America/Mexico_City,-18000.0,,,,,,,,0,0,0,1,0,"{'id': 'a3282201722', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,followers_only,False,,False,3508653650,0.0,0.0,32.0,,True,139.6,157.0,False,True,2016.2,2016.2,0,0,False,,,,,
69,2,"{'id': 27541670, 'resource_state': 1}",Actividad vespertina,0.0,787,787,0.0,Workout,,3269077594,garmin_push_4752772348,3494785136,2020-04-07T23:33:18Z,2020-04-07T18:33:18Z,(GMT-06:00) America/Mexico_City,-18000.0,,,,,,,,0,0,0,1,0,"{'id': 'a3269077594', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,followers_only,False,,False,3494785136,0.0,0.0,31.0,,True,134.8,151.0,False,True,2037.2,2037.2,0,0,False,,,,,
70,2,"{'id': 27541670, 'resource_state': 1}",Carrera por la mañana,6382.0,4526,4534,45.0,Run,,3185938030,garmin_push_4659033210,3405869194,2020-03-15T12:59:34Z,2020-03-15T06:59:34Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.617735, -100.402032]","[20.617079, -100.400137]",,,,20.617735,-100.402032,5,2,0,3,0,"{'id': 'a3185938030', 'summary_polyline': 'y{y|BvwxcRTHf@D`@AHMF[LoA?_@FUKuC@]AYLOBSKyAAWFy@?UKa@CWEO?_@BQ@{@BUCKKSBK?QDS@_@HKRyA?aAC]Bq@Hi@Ai@B]?EDAMnCAn@Eb@?dAIX?JSh@DTIj@@LA^BNAj@It@HTA??BDQC?AE?YDe@DKJB?IGG@s@BGH?Bf@@t@CLCP?bAB\\CvAJnA?t@BTD~AEdDG|@Av@MdBSfAA^u@|C]jBOb@e@bCGTIh@Qj@SpAGLIh@IXATSh@i@dCc@|A_@bBQf@CVK`@C^IPIj@Mb@?JMXKn@Uv@Ih@HFDKLw@x@gEBWR}@Fg@DQNYHc@Jk@Ba@La@D[v@{CRe@\\sADGb@sC~@yDVkBRw@Hw@XoAZ_CFm@HkDDk@Cu@DU?[C]B_@?w@@[?_ABa@Ae@B_AAoABmAFe@D}CC{@FgC?}AF{ACiAB[?iAJq@BaAA_@CYDeAGiAFm@?_ADOA[Dw@F_@NkBFe@Fw@Hw@Jk@Nc@TuAZ}@Bs@RYbA{BL[BSE@MZEVKLM`@KN{AxFOt@AXI^Ir@Ef@I`@MtAKbCBv@K`ACfA@v@ExCK~B?~@KfA?|@MvCA`@Kl@@zAEpA?pCIdCB^ERFdAG`BABGA', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3405869194,1.41,3.2,20.0,,True,145.8,181.0,False,True,1887.8,1853.6,2,0,False,72.3,,,,
71,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista por la tarde,17871.0,6609,12839,67.0,Ride,,3167446550,garmin_push_4635710904,3385334464,2020-03-08T21:59:03Z,2020-03-08T15:59:03Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.617703, -100.448714]","[20.582824, -100.423442]",,,,20.617703,-100.448714,4,3,0,1,0,"{'id': 'a3167446550', 'summary_polyline': 's{y|Bn{adRDQRGb@@~@`@|@HCEYEs@Am@[CM`@u@v@cLDIRA`@Hd@@`AMToCx@mOj@eJ?s@[iEcByP\\KvC_@vFsAtIkA~Cm@pDaAlAq@|EaBnAIt@WxBqA~@_@`Aq@zC_DvD_F`@{@bA_D`@o@nBoC|GiIh@{@@w@KcDJkJnB{AbDqEXk@?Sa@}BC]MqHAoBPk@`@a@\\MTAvEMZDf@T~BtBZLh@FbRcA~@ILGHUM_C?m@SgBIuAC_EK_B?iAI_AMQPk@KkC`@SCqB?SJ[lAgAnA}@Tg@_DcLm@_Ba@uAcAcEO}@?q@Fc@R_Ap@wB?c@Ci@[MCOAkAg@yJGcCSgC?gH]yBy@iDw@_BKGkB}D}A{DYmAGoARiDDiAAw@WgC[aAZQrLgDpCcAvEoApB{@r@EpBm@fAk@LQ^IFORELE?Ib@MDCECBBBA?EC?BDEGDFICBABBEB@KBDCDBACAXKBDI?Mo@@MHEF?JTBLEDDF@I@PLBBFCEDAm@oAKKu@DaCt@_A`@BXb@zATB`CcA?BTGLMJANMAD`@Gp@_@?GC@BEt@UBBvAq@`@EtAo@`AWbAg@XUN?LIDOEe@CKO[q@wCUqAa@kAc@_CiAqDDWYg@_@wAMSW{Au@uCEc@EGABK_@C?Gc@A@CS[{@E_@]kAIkAIMEFBZDGZ|Bl@|CN`@T`AAHl@xBt@fDPZVfAABDT`@nAZp@INDRPXb@`BRd@b@tBRh@@PEFPb@BXg@^?C]DOJGP@MALQFIAQNGGQPICYFOTe@DKPo@LCHk@D?DYHEJIE?DOFEEAHUDCGDEIPGDW?CYEIDGo@@FCf@RK?OO?K@JD@OIJA@HJEXDWE}@Zz@DUKD?ED@TQXo@XyAb@{@b@[@w@Ry@`@{G~@iA`@aDt@sK|Cq@Z{AHQHANFt@x@pAADn@jATz@Ff@LjCCd@Y`BCpABf@Rt@`AzCj@jC`@`At@`AlAlA`@z@dAvFHxHh@xIFnHDlABLJ@l@[~@O`MyDdAUhA]jAi@fA]fCeARC`@JJNTp@pArE`ArEdAnFHtCGtCShFOzAG|A@LbC]v@Yb@?rC\\n@OpBu@\\CXBNJd@l@j@@Jx@p@d@^G`DyATCHJh@tDTbApDtM', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3385334464,2.704,8.7,29.0,False,True,126.1,167.0,False,True,1849.8,1806.4,3,0,False,,,,,
72,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista nocturna,3307.7,1377,1629,5.0,Ride,,3157474927,garmin_push_4623416581,3374280117,2020-03-05T04:19:41Z,2020-03-04T22:19:41Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.617421, -100.428987]","[20.618401, -100.452435]",,,,20.617421,-100.428987,0,0,0,1,0,"{'id': 'a3157474927', 'summary_polyline': '{yy|Bd`~cRA?CJQBECCLCDGDCNKZSL]LUDi@PqD`Ay@XcCl@QHAFBb@RpAAt@Gh@D`ALl@Td@Lp@JlAHj@TdATvB?PPdA?LBTb@rBNl@DH^\\ZbACHr@~BVZ^LvAvApAjAFLZTz@z@zAnAlAlAR\\\\HXt@T`BHnAD`BIpCq@tJKvC]pEOtCEHe@AWHqAMM?A@S`BWtDIp@C|@Ep@KTwAr@}BrAEV|@dBj@bARR\\PnA|BDPARQf@sBxA}Az@g@`@o@\\KR?HB@BED@JX`@OLMRKHIE@DGTT?FA@AEMGEGK?@GD@FLJH@CMB', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3374280117,2.402,4.6,24.0,False,True,117.2,136.0,False,True,1815.2,1783.4,0,0,False,,,,,
73,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista por la mañana,7969.6,1788,1942,10.0,Ride,,3153867572,garmin_push_4618871289,3370313190,2020-03-04T15:51:10Z,2020-03-04T09:51:10Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.583418, -100.422756]","[20.616482, -100.424657]",,,,20.583418,-100.422756,1,2,0,1,0,"{'id': 'a3153867572', 'summary_polyline': 'yvr|Bdr}cRJn@JdAC\\YFuAAcAPm@Ta@L[@iACc@Da@Fu@Rm@JODY@k@SYYk@][Gg@AeARmGXw@H}B@gAFyACcAEyDN]GIULi@PaB\\eCTkAx@cF`@{C@SOMGDYMCI?]EC}DX_CTcADcF`@mHr@wAJa@DOFCEGg@k@wMOsCGiBMaCAq@ECOGaANiADsBR{AJ}I^k@ASEYOqAqAe@c@i@SUCY?sERo@R]ZMPKb@C`ATvMAn@EVO`@i@dAeBtBoAnAA?g@^wAx@eA`@_A\\qBd@yAXmFjAqBd@gAZeIdBmAZqE|@_Bb@uGtAmDn@mEb@UDk@VoCd@wALqD^yE`AEAEKBa@E}@MiA]iC[gBKmAoAqJUsCY}Am@eFEu@Xi@TYfEq@P@PFRN\\x@N~AAb@PZLt@H|@^jBHnAPj@VPG?', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3370313190,4.457,7.7,24.0,False,True,136.8,171.0,False,True,1786.6,1768.6,0,0,False,,,,,
74,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista vespertina,9588.1,3236,3654,10.0,Ride,,3152425489,garmin_push_4616965532,3368697821,2020-03-04T02:45:58Z,2020-03-03T20:45:58Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.594691, -100.380586]","[20.583082, -100.422099]",,,,20.594691,-100.380586,0,2,0,1,0,"{'id': 'a3152425489', 'summary_polyline': 'yku|BtqtcR?CEAc@@s@PkBV_Cf@gAJiAFuHG_CO_Gc@C@AJUPi@DGzAGn@_ArFKlAAt@Dr@N|@z@xCXvAXlBv@tCR~@dAxBn@bB\\r@xBpC\\j@DLHj@R`CNdFGj@SnAU`C]nCHlAPt@n@xAb@x@Zt@Lp@FvABtBS|ACr@Bp@Ph@h@tBTr@d@nBXz@Zt@P\\D?JLFPVRhAjAPZJj@H|@Lr@X`AF`@DfHf@bJBfAB`BGfCPvCMpA{AnFIx@Ab@DnAAfBF|BJjBB~@Hp@Rt@dAdBbAvAVXZTDTC`@DFD@LAvAgAbAm@PYAKqBsGSs@Ks@g@kBOc@AQ`@KdCcA`AYVQFi@JcBL]LUd@_@~BiA`DkB`C}@@E?UIm@H_@|AyCp@gALKZQPEF?NZf@dBp@hCVr@h@zBd@fEJnA?v@Kt@AxBIfCe@~E@NTJNA`B[hAOpANzABbBYbBa@RJBJPHTVPH?D`@`@LVZTFLHBXG^QfAk@`@Y^OF@HFJ\\Nt@JXPfAhBpHzAfFDX', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3368697821,2.963,5.6,25.0,False,True,107.7,145.0,False,True,1816.4,1787.8,0,0,False,,,,,
75,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista por la tarde,3556.2,1110,1351,21.0,Ride,,3152128374,garmin_push_4616614022,3368361112,2020-03-03T23:55:57Z,2020-03-03T17:55:57Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.575345, -100.386864]","[20.594593, -100.38046]",,,,20.575345,-100.386864,0,2,0,1,0,"{'id': 'a3152128374', 'summary_polyline': '{rq|B|xucRH_@Ey@@?C]O[?_@Ba@A[QiBCEK@@?FOG_@BKNMHOg@kFKeBGKKeAc@cEOaAm@sF{@_FGs@q@kFImAm@aGYsBQsBMu@GGQ?QBW??OBECECCWGgC?eACeBUk@CmANyG^Y?IA@@yFJqLx@aCT_Cb@{@VW?YLi@?MDUP{@jAkApAaAlA@BEBs@EaCDyAHsACwA@cAb@c@ZsAl@mA|@k@f@WTq@~@UTSb@_CnDUVo@`Aw@xAYXs@j@ULWDID?C@?', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3368361112,3.204,6.4,29.0,False,True,115.9,134.0,False,True,1889.8,1875.4,0,0,False,,,,,
76,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista a la hora del almuerzo,2997.7,956,2044,23.0,Ride,,3126528875,garmin_push_4583910105,3339871841,2020-02-23T18:33:57Z,2020-02-23T12:33:57Z,(GMT-06:00) America/Mexico_City,-21600.0,"[21.093499, -100.175792]","[21.082654, -100.178097]",,,,21.093499,-100.175792,0,1,0,6,0,"{'id': 'a3126528875', 'summary_polyline': 'iyv_CvqlbR?CCBHANH`@L?CNAdBEfG?xALnAApDPh@DXEhAe@B@HAFGGGCCCBACBJF@?CA@EC?@AIFFED@CD?JD?C@B@CF?LJFX~@nHh@nDNzAd@~CNpAFLNBL?j@ObAIFFCp@@`@Dl@VfBDd@EfBBf@T`BLn@Tv@\\l@lBlEb@j@h@`@h@Zj@f@rAvBpAdBNVJJPIxBcBrBoBl@w@Z}@p@[FO@g@BO]iDAm@Iw@WeC[eGa@yE[gEIkCTC@DHBBA?HI@DCEA?C', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3339871841,3.136,6.4,36.0,False,True,118.4,147.0,False,True,1776.6,1740.8,0,0,False,,,,,
77,2,"{'id': 27541670, 'resource_state': 1}",Caminata a la hora del almuerzo,1103.9,1313,2782,20.0,Walk,,3126527093,garmin_push_4583908124,3339869850,2020-02-23T17:46:58Z,2020-02-23T11:46:58Z,(GMT-06:00) America/Mexico_City,-21600.0,"[21.093377, -100.176043]","[21.093502, -100.175782]",,,,21.093377,-100.176043,0,0,0,3,0,"{'id': 'a3126527093', 'summary_polyline': 'qxv_ChslbR?CBBGCAHBJLD?FN?TD?ARFNARPFKAI@EREHHJPN@FDPX@TE@CBB@OHm@FCDBHADOAGCE?WREE?AEFC@K?GBO?CB?NEDG@UCEF?JRNBLAB@B?CCHC@IAGZm@NKQOIE?GJSPg@J_@YMBGAISIGKBGIMCMBIAIKGCk@AIOEWI?MLIB?BG?@BCC\\U\\Gp@]JOPINO?GNUPKRUHCNR`APl@YHIHY\\QNSH_@QOGA@@', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3339869850,0.841,1.4,35.0,,True,120.2,148.0,False,True,1786.6,1766.0,0,0,False,49.3,,,,
78,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista por la mañana,15429.4,5272,9171,348.0,Ride,,3126524902,garmin_push_4583905437,3339867359,2020-02-23T15:13:38Z,2020-02-23T09:13:38Z,(GMT-06:00) America/Mexico_City,-21600.0,"[21.079047, -100.183794]","[21.093411, -100.175997]",,,,21.079047,-100.183794,0,3,0,18,0,"{'id': 'a3126524902', 'summary_polyline': '__t_CvcnbRZK^?fAHhA?nFeA~D[xAUr@?vHd@rEh@hCh@XB^MdCmAhFeDBWEQUc@i@s@eBoCm@uAiBmDe@wBi@qAU{@Q_@CMCy@KUq@q@_CsAaBiA{NcJ\\aCHaABB@G?c@FcAMwB_@wAIO]]PGh@IRW`@q@Bc@ZeAHu@@SSqAl@uAj@Mf@@RH`B?NGHK?M[g@MIEOBa@TaAPiA?KCCDYD[FGvDUx@O`HmEt@[`A@dEx@v@Fh@IXg@XaAbA}AbAo@tK}FxB}AnDcB|@o@fBeB~@mA`@}@r@sB^q@Z[VKdBa@p@Y^[Zi@D]E_@I[e@u@YWYQs@SgDOq@[i@c@M]CUFk@Pe@l@k@b@ShAUpGgAhA]JBnAMNEpBqAjBwAz@]x@G|BjAZFVCZ[FUAO[uAEqAIg@Ca@LcAJc@RSf@WLKn@_@JMfAcDrAiCTWx@_AjBeBh@c@l@[@Mk@g@AWxAkDF]GSi@m@gAyBISASBQXY~BgAd@GdANLEZk@Ne@?K`@_@FMSe@QWS_A@EC[MKc@mAo@oBqB_Ek@_Bs@iAWYAMZMAE?DFA@Ko@TGCUFwB~@_Cn@gCjAaBl@w@n@_BhAu@^{Bn@c@VsAlAkB`AiCx@_A`@}@VoHxCwCxAwBp@KJK`@?THx@Ct@Qj@Yf@iAhAg@n@u@pAc@dAoA`Fc@dAe@j@]T}@z@c@NsA~A_@TwBtBwCtBMZAd@w@bDYx@SVu@h@_@f@aAl@gCtAiCfA]@SCUMQU}B{EQIQ?]TyB~Bc@XmDfAgAb@cF`AsBVaG^q@Fi@P_CnBaErCy@z@gAhB_@TiCCeABeI`AgGTa@EkCs@yB]s@E]NMTI\\]rDOl@]bAF@A??HAQIn@Cj@X^|BjA?FMVE`@Hb@^r@~@tAFXA^OXkBzAu@d@yAvAKX^nAnAlD^rANt@Fr@?nAKxAiD`ZAzAJdAAt@gCv@{DU}B@eEOoFBm@N]ZILOHWd@o@Z_AOQQ]L[a@OCcALOTOBKI?QWs@OCYXS`@OL[pA?PNDVEHL@`@BDJ@GIREb@QDHZ@D`@r@HTPJI\\NHCRZR?`@X`@IVSBKLMJ]ESMSD[Ag@Gg@b@_@HSd@[T_@@K]QLDFHCZ', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3339867359,2.927,13.9,31.0,False,True,150.5,177.0,False,True,1799.2,1671.2,0,0,False,,,,,
79,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista nocturna,8052.0,1928,2031,11.0,Ride,,3118187903,garmin_push_4573461257,3330614470,2020-02-21T03:38:45Z,2020-02-20T21:38:45Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.594326, -100.380245]","[20.583263, -100.422326]",,,,20.594326,-100.380245,0,2,0,1,0,"{'id': 'a3118187903', 'summary_polyline': 'oiu|BpotcRKPSHyD\\aDx@uCTaC?iAPeCE}AQaAEeCUg@?a@CKFENMDk@DABCtAOfAWpAe@vCK|ADzAN~@jAhEXlBZvAj@hBHP@JnA~Cx@fB~@tAdBrBNj@Fr@JnBJtEe@rDk@lFF~@FV^`A`BhDPz@BXF~BGbAYzA?n@Bl@DT^hAb@zAPj@r@hCRf@Vb@LJCD@DNXbB~AR`@FPVlBZpAJn@DpH\\lHD`B@hFFfBFND?VEf@YVChA[|DsAdAa@H@BDONAV\\pD\\tBBV_@bADL\\DXKbBw@vC_BdBy@NQBMEaADMxBmD`@a@`As@HPNj@L\\h@rBhAfFh@bGDjAMvBCfAGdAOz@IbAQpCJXRDlAWxB]fBLl@LV?hCk@h@S\\ENP@DADJDd@f@d@@DDFp@BDVHVXD?ZI~BeAp@QB@DFJh@XtB|B|IrAlE@V', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3330614470,4.176,6.8,24.0,False,True,130.1,164.0,False,True,1797.8,1754.8,0,0,False,,,,,
80,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista vespertina,7439.0,1984,2141,23.0,Ride,,3118187455,garmin_push_4573460476,3330613961,2020-02-21T01:15:37Z,2020-02-20T19:15:37Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.584159, -100.422994]","[20.59469, -100.380247]",,,,20.584159,-100.422994,0,1,0,1,0,"{'id': 'a3118187455', 'summary_polyline': '_es|Bzm{cRWiAM[eBuGcAqDKc@e@oDKQ]@c@P}CvAGBU?OY[YOGGQk@m@QKmAVgCj@S?qAM_AQ[iAUq@SOQBcA`@W@GIPcC?kAL{AD}ACw@QmAS{CQsAmAkFu@mCQw@i@qAA?QK[Ce@Po@\\o@VkI~BcHfCmDdA]AMSBm@Aa@_@}HO}DScCByFIwAs@}DQq@Si@k@aAIIqCyFw@kB_@uAIqAJaBJgADsACu@SeBYmAGUC?a@eAa@y@Qc@Mg@?gABc@NoARkCL{BEiEM}COu@_@y@a@k@qAoAm@aAISs@wCQg@MK]_A}@eCYaAiAuFQc@OkAC{@Du@Fo@VmBp@oDBm@Am@DMNUDS@Af@Bf@J|BPpA@z@JfBHhCEvC?~AOr@SlBa@nAMjBYHI?KCIIGGBK?@C', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3330613961,3.749,6.1,24.0,False,True,137.6,163.0,False,True,1942.4,1767.8,0,0,False,,,,,
81,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista por la mañana,19987.3,4985,5918,13.0,Ride,,3102764536,garmin_push_4553946948,3313355622,2020-02-15T16:58:49Z,2020-02-15T10:58:49Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.529222, -100.361476]","[20.583276, -100.422332]",,,,20.529222,-100.361476,3,2,0,2,0,"{'id': 'a3102764536', 'summary_polyline': 'srh|BfzpcRIFDABO@B?EH?LMDKXCJC`@]\\EbAArB@RBXRHHBL^lDF~@GTOR]R{Bx@[HI?u@a@UGgABQAo@Ys@S{AUUMBAe@e@q@iAYm@o@_B{@{CYcB?m@F_@dA}DJQlAwALU|@}Bb@}@`@k@PMd@Kb@CfCCn@DVDvBp@dHjDnDpCv@v@JNf@dBThAPtCP`CH^r@tBDT@^QpBD|FK~B?|@GvAGt@g@bCQj@{@jBy@lA_A`Ai@b@o@Nm@C_@Ke@UoAc@aD_Bc@QiAImAg@oCw@sI_EqEaCk@UkAa@wIqBI?D@I?eAIi@@gB`@mBXiBD{CCgDWkDQkId@wC?o@FULSPIXE^Df@Rd@d@XdCb@VJLHPVD|@Od@e@h@k@b@cB~Aa@V]ZYPu@n@^RNPv@h@pAl@t@ThB\\VPwCvHMn@GbBIToAdAc@v@GX?PFX?Zc@v@XYj@Sd@W`@KF@p@ZTVVv@@ZM^SVc@`A[dB_@|AQ|@cAnD{@lBUp@y@`AGLAFXbBV~BLhBPzAh@nHd@fEB`AE?UNc@CWNKVAXEHcAr@gAh@[Fe@Vs@l@wAdAs@Hm@?aEGcGCaBEsDAgHIwBGqHEuGKqICcCIcB?y@GwACD?gECcADqLI{d@q@gF?{@CsAI]?OGk@sEYoAOCMP[k@OKG?EIEAgBdBaDfC{ArAe@P}A?iHMoFA_@EmBAwBMWEsCs@aBY[?oAJ_Bt@cKrC@@EBmDz@iCv@kJhCaAZ{A\\gDbAqCj@sC~@m@HeCt@sDbA}@T{@NcAXOHABHV?NENg@RGH@JLr@h@hBATT~@CHsA`Ak@FOPGNWL_@^\\|AHl@XrAGN}An@y@Tk@XuAb@m@V_@HgEpAiBr@}GzAsFxAwAb@CFqAX_@FMJgEhA@@KTv@fB@HELYVUJ?Db@z@Lb@PnC?\\E\\a@zB?b@D`Aj@pBt@tBf@~BJZ|@xAjBfBXl@f@hD\\zA?jHd@zGFpB@vFFbBBJJDDAr@]fAWvEuAbGsBhBg@lC{@hCcAHAj@LNT~@lCpA`Fh@hBJh@VjCVfD?`@KjCKnACpA[dG\\BpAU`B]rBTv@DfEmAPAJJ`@v@LFTXD?JDJRVRLVD@rAg@dB}@NCPBJLZjCPbAlDlMP`A', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3313355622,4.009,10.4,27.0,False,True,123.0,156.0,False,True,2403.6,1862.8,1,0,False,,,,,
82,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista por la mañana,18248.4,8903,11775,547.0,Ride,,3102760721,garmin_push_4553941808,3313351111,2020-02-15T13:42:07Z,2020-02-15T07:42:07Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.586134, -100.412176]","[20.529208, -100.361421]",,,,20.586134,-100.412176,3,2,0,2,0,"{'id': 'a3102760721', 'summary_polyline': 'ivs|BbwzcRG?]a@EIDGMKOWOe@]iBq@uBk@cCc@qA_@@o@NuDlAuA\\S@KYDcBEqAUeDU{BgAiFaAsCa@cBMUOIg@Cm@P{@VuAj@qGjB_DbA}@^mF|A_@FUIAoCKaEMyBAoBWmCGiA@yEKeA_@wBk@yB}@aBOGsBiEmAeDS_AMkBBm@VqBFuBE}@My@Uy@We@c@DeARYI?FCCBA?LVEBErB_@vDiAdHkBhAc@|HuBnEcBxAe@hAi@lAa@^S`Bg@vB}@`EwAj@[hBq@fAk@vAa@bAa@hBw@d@[|Aa@R?XMFM@ULSlJ_CGMAIXc@AQkDgNOo@@IhEgAJC@Gr@KhJaCjBk@hAe@nGaBhAa@l@MrBo@hAUd@OZAl@N\\@lFrAtAJj@?JDEIHFAGDCC?LDV~Bx@`GNl@ZfBVh@`@XdACbAQbBg@`Dw@tAi@hD{@TM`A{@|AcA|CiCfA{@HChHRtHD|@FjFB`C?xDFbELrAEfDRTEhADbBAdGDNBhAGtQR`@GvAFb@CbCHxBErAHb@AbAH^GbHL~AA|DHn@C|NRpGN@ELIjAqAtAcAHU`@W~@_@`@_@VMNOBc@J[\\GZ@ZQiAqNKwA?OBEzCp@fA\\bANeE}@cBg@MYYwDOqAW{A@QhAsAPi@t@aBjAkEbAiFd@gAVWH[AY_@_A[Uk@USHI?AEBBUVS?[SKcANe@Zc@r@i@Z_@H[?a@HkALk@Ti@h@cBRa@b@oAXm@mCk@{@[e@Sk@[oAeAAINMVO~@o@FMhAw@|@_ATMj@g@JOHc@?YE]QYUUg@M_BWUG_@_@MWIc@?UNc@TYj@QhBE`C?nGa@vIh@jD?tCQfCi@bACjBRl@HrIzBx@\\pC|AtFjCdAb@x@d@xAd@lAVbAh@xALfDdBtCfAd@Dp@GPEb@WlAmAl@{@z@gB^qA^kBLyCLkGEk@AmBHy@?OD[Bu@Ge@aAwBWqCEgBIgAQaA]cAGYKOD?AEIAWQiAkAk@a@MSuA_AiB}@iA_@oDyAoAY{CBwAPUNSZ]n@{@tBc@~@oAbBK`@[n@e@|BGz@Jr@HPD\\v@dCF^r@~AXl@JJ@Hh@r@ZZTLb@HbAHjA`@TBpACbAb@ZB\\QpBw@\\]JU?[KiAYaCEUYS]GyCAe@@]J[Z[DQPQH', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3313351111,2.05,6.5,24.0,False,True,139.3,168.0,False,True,2345.6,1803.6,3,0,False,,,,,
83,2,"{'id': 27541670, 'resource_state': 1}",Vuelta ciclista por la tarde,3768.3,876,1033,12.0,Ride,,3100258954,garmin_push_4550793425,3310552765,2020-02-14T19:13:26Z,2020-02-14T13:13:26Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.61721, -100.450642]","[20.616294, -100.424431]",,,,20.61721,-100.450642,0,0,0,1,0,"{'id': 'a3100258954', 'summary_polyline': 'qxy|BpgbdRJi@?[k@cBoAuE@QTONC`@SHIHYJu@NgDXeE@GJC^Jl@FLC^UZ?DG\\{FVeDFaB\\_FBu@JmALwDCo@YoCAk@MyAc@yDMuA_@mC@k@TI?KSc@Ic@@II}@YeC_@yBIu@@SGSa@}EwBmTGiAC_BkBoO}@}GSeC]kBu@eGBQd@{@l@QhCc@d@GTF^\\JNDNJfAB`AG\\Tj@H`AF`@HRLh@\\nCHLVNDHA@@ACA@DAKBECF?DAG\\i@FC', 'resource_state': 2}",False,False,False,False,followers_only,False,,False,3310552765,4.302,7.6,27.0,False,True,123.1,150.0,False,True,1813.2,1786.0,0,0,False,,,,,
